epoch,accuracy,loss,val_accuracy,val_loss
0,0.7857414484024048,0.4506256580352783,0.8979255557060242,0.24971280992031097
1,0.9155594706535339,0.20412595570087433,0.9422563314437866,0.1665002852678299
2,0.9606255888938904,0.1025552824139595,0.9616368412971497,0.11715760082006454
3,0.9755899310112,0.06726329028606415,0.9605569839477539,0.11963994055986404
4,0.9818697571754456,0.050074733793735504,0.9595907926559448,0.13476350903511047
5,0.9844647645950317,0.04522038623690605,0.9706166386604309,0.10438193380832672
6,0.9873019456863403,0.03741203248500824,0.971923828125,0.11187057942152023
7,0.9876652359962463,0.03565283119678497,0.9739130139350891,0.10938946902751923
8,0.9892222285270691,0.03312651813030243,0.9705029726028442,0.10836333781480789
